variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,title,Ndfr_Intrvntion,Need for Intervention,b7699c05-efbf-4574-b73d-6c33035a8e3a,UrgentProcInd,Urgent procedure indicator,Unique Data Element,Urgent procedure indicator,Urgent procedure indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/26/2019,8/25/2022,0.10154548
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,title,Ndfr_Intrvntion,Need for Intervention,8acb2ae7-b26c-4d44-8550-0516ad6d7e82,SurgTherProcedurPerfInd,Surgical or therapeutic procedure performed indicator,Common Data Element,Indicator whether the participant/subject has undergone a surgical or other therapeutic procedure,Indicator whether the participant/subject has undergone a surgical or other therapeutic procedure,Alphanumeric,Single Pre-Defined Value Selected,,,C0543467|C1883301,Operative Surgical Procedures|Therapeutic Surgical Procedure,No|Unknown|Yes,No|Unknown|Yes,,,,Any surgical or other procedures performed?,4/1/2014,7/12/2023,0.07877251
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,title,Ndfr_Intrvntion,Need for Intervention,cbfc5b67-f531-45f9-a84b-d4df39146cf4,SeekMedAttntInd,Seek medical attention Indicator,Unique Data Element,Indicator for seeking medical attention,Indicator for seeking medical attention,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did you seek medical attention?,6/27/2016,7/1/2016,0.058786567
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,title,Ndfr_Intrvntion,Need for Intervention,4761b167-29b6-439f-a66f-508ec382e37b,AnemiaWTreatmentInd,Anemia requiring treatment indicator,Unique Data Element,Complications Hematopoetic: Anemia Requiring Treatment Indicator,Complications Hematopoetic: Anemia Requiring Treatment Indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.05096093
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,8f8a1139-4573-4763-9da3-5ef553963773,NeuroworsIntrvntMedInd,Neuroworsening intervention medical indicator,Unique Data Element,Indicator of whether neuroworsening intervention was medical,Indicator of whether neuroworsening intervention was medical,Alphanumeric,Single Pre-Defined Value Selected,,,,,no|yes,no|yes,,,,,,3/23/2015,0.21748334
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,898d9e43-fb7c-46ea-8b6c-9a377358114b,InpatRehabPerInjOccThrHlpflInd,Inpatient Rehabilitation Peripheral Injury Occupational Therapy Helpful Indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Occupational Therapy was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Occupational Therapy was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.13612506
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,65cad4cf-654a-455a-b272-c2a5ff29dcd5,InpatRehabPerInjPhysThrHlpInd,Inpatient Rehabilitation Peripheral Injury Physical Therapy Helpful Indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Physical Therapy was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Physical Therapy was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.11817194
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,c16b6461-f730-4d56-b594-e96d1a1eb2c1,InpatRehabPerInjPhysThrpyInd,Inpatient Rehabilitation Peripheral  Injury Physical Therapy indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral  Injury Physical Therapy was selected or not,Indicator of whether Inpatient Rehabilitation Peripheral  Injury Physical Therapy was selected or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1,Not Checked|Checked,,,,,6/4/2019,6/12/2019,0.093771644
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,3fff70af-e25a-418d-b75b-6aee8e2b3348,InpatRehabPerInjTypOTHHlpflInd,Inpatient Rehabilitation Peripheral Injury Type OTHER Helpful Ind,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Type OTHER selected was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Type OTHER selected was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.089587525
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,7d7a0542-bbde-45a6-ac90-2f24a845963e,InpatientTherPeerMentorInd,Inpatient Therapy Peer Mentoring indicator,Unique Data Element,Indicator of whether Inpatient Therapy Peer Mentoring was selected or not,Indicator of whether Inpatient Therapy Peer Mentoring was selected or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1,Not Checked|Checked,,,,,6/4/2019,6/12/2019,0.042781863
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,651e0429-ba77-492d-b7c6-3a1a65cc8def,EmrgyMedclCarePrvdrTrainTyp,Emergency medical care provider training type,Common Data Element,Type of training by Emergency medical care provider.,Type of training by Emergency medical care provider.,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Medical rescue team|Military - non medic|None|Nurse|Other|Paramedic|Physician|Untrained person,Medical rescue team|Military - non medic|None|Nurse|Other|Paramedic|Physician|Untrained person,,,,Type of training by Emergency medical care provider.,4/1/2014,6/22/2017,0.024621023
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,0f7cd044-0cd1-44e2-bda9-445f1c47d5ed,SeekMedAttntInd,Seek medical attention Indicator,Unique Data Element,Indicator for seeking medical attention,Indicator for seeking medical attention,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did you seek medical attention?,6/27/2016,7/1/2016,0.02235393
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,58d2f431-47d0-401e-b88d-9219c6271337,ClincnCarePhysiatristHlpflInd,Clinician care Physiatrist care helpful indicator,Unique Data Element,Indicator of whether the Physiatrist care the subject received was helpful.,Indicator of whether the Physiatrist care the subject received was helpful.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,5/15/2019,6/12/2019,0.021001082
Ndfr_Intrvntion,Need for Intervention,Need for internvention,{NULL},{NULL},,definition,Ndfr_Intrvntion,Need for internvention,1fa5d08a-5668-45e1-a3c0-e5044eb6ec0d,SpecialEd,Special Education,Unique Data Element,Special Education,Special Education,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Special Education,3/2/2021,8/2/2021,0.010881261
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,57907a8f-665e-41e2-9907-6ec2c813f1d2,NeuroworsIntrvntSurgInd,Neuroworsening intervention surgical indicator,Unique Data Element,Indicator of whether neuroworsening intervention was surgical,Indicator of whether neuroworsening intervention was surgical,Alphanumeric,Single Pre-Defined Value Selected,,,,,no|yes,no|yes,,,,,,3/23/2015,0.5231223
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,9a17a2f9-cce2-43ec-9de0-0e011ab294c8,NeurosurgIntvnPerfmdInd,Neurosurgical intervention performed indicator,Unique Data Element,Neurosurgical intervention performed indicator,Neurosurgical intervention performed indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/26/2019,8/25/2022,0.5168798
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,c2d38bf2-16e2-4a7e-b22d-875f98fa0e6d,NeuroworsIntrvntMedInd,Neuroworsening intervention medical indicator,Unique Data Element,Indicator of whether neuroworsening intervention was medical,Indicator of whether neuroworsening intervention was medical,Alphanumeric,Single Pre-Defined Value Selected,,,,,no|yes,no|yes,,,,,,3/23/2015,0.51292247
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,9fdcdc45-3269-47a7-bdc8-f2097d9ea4bf,CaregiverHelpNeededInd,Caregiver help needed indicator,Unique Data Element,Indication whether the subject requires a caregiver for activities.,Indication whether the subject requires a caregiver for activities.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Refused|Unknown|Yes,No|Refused|Unknown|Yes,,,,"We need to understand difficulties people may have with various activities because
of a health or physical problem. Please tell me whether you require help doing
everyday
activities such as the following: getting across a room, dressing, bathing, eating,
getting
(in/out of) bed, using the toilet, preparing meals, shopping for groceries, making
telephone
calls, taking your medications, managing your money",8/2/2017,6/12/2019,0.24446297
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,70407e01-05c7-4e3f-9556-ed174719c2a2,HypotensionWTreatmentInd,Hypotension requiring treatment indicator,Unique Data Element,Complications Cardio: Hypotension Requiring Treatment,Complications Cardio: Hypotension Requiring Treatment,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.18876395
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,47b56076-d7d5-4fea-867a-daa65dea2eb0,HypertensionWTreatmentInd,Hypertension requiring treatment indicator,Unique Data Element,Complications Cardio: Hypertension Requiring Treatment,Complications Cardio: Hypertension Requiring Treatment,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.10175434
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,b7699c05-efbf-4574-b73d-6c33035a8e3a,UrgentProcInd,Urgent procedure indicator,Unique Data Element,Urgent procedure indicator,Urgent procedure indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/26/2019,8/25/2022,0.10154548
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,8acb2ae7-b26c-4d44-8550-0516ad6d7e82,SurgTherProcedurPerfInd,Surgical or therapeutic procedure performed indicator,Common Data Element,Indicator whether the participant/subject has undergone a surgical or other therapeutic procedure,Indicator whether the participant/subject has undergone a surgical or other therapeutic procedure,Alphanumeric,Single Pre-Defined Value Selected,,,C0543467|C1883301,Operative Surgical Procedures|Therapeutic Surgical Procedure,No|Unknown|Yes,No|Unknown|Yes,,,,Any surgical or other procedures performed?,4/1/2014,7/12/2023,0.07877251
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,cbfc5b67-f531-45f9-a84b-d4df39146cf4,SeekMedAttntInd,Seek medical attention Indicator,Unique Data Element,Indicator for seeking medical attention,Indicator for seeking medical attention,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did you seek medical attention?,6/27/2016,7/1/2016,0.058786567
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,title,NdfrIntvntn,Need for Intervention,4761b167-29b6-439f-a66f-508ec382e37b,AnemiaWTreatmentInd,Anemia requiring treatment indicator,Unique Data Element,Complications Hematopoetic: Anemia Requiring Treatment Indicator,Complications Hematopoetic: Anemia Requiring Treatment Indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.05096093
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,8f8a1139-4573-4763-9da3-5ef553963773,NeuroworsIntrvntMedInd,Neuroworsening intervention medical indicator,Unique Data Element,Indicator of whether neuroworsening intervention was medical,Indicator of whether neuroworsening intervention was medical,Alphanumeric,Single Pre-Defined Value Selected,,,,,no|yes,no|yes,,,,,,3/23/2015,0.21748334
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,898d9e43-fb7c-46ea-8b6c-9a377358114b,InpatRehabPerInjOccThrHlpflInd,Inpatient Rehabilitation Peripheral Injury Occupational Therapy Helpful Indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Occupational Therapy was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Occupational Therapy was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.13612506
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,65cad4cf-654a-455a-b272-c2a5ff29dcd5,InpatRehabPerInjPhysThrHlpInd,Inpatient Rehabilitation Peripheral Injury Physical Therapy Helpful Indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Physical Therapy was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Physical Therapy was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.11817194
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,c16b6461-f730-4d56-b594-e96d1a1eb2c1,InpatRehabPerInjPhysThrpyInd,Inpatient Rehabilitation Peripheral  Injury Physical Therapy indicator,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral  Injury Physical Therapy was selected or not,Indicator of whether Inpatient Rehabilitation Peripheral  Injury Physical Therapy was selected or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1,Not Checked|Checked,,,,,6/4/2019,6/12/2019,0.093771644
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,3fff70af-e25a-418d-b75b-6aee8e2b3348,InpatRehabPerInjTypOTHHlpflInd,Inpatient Rehabilitation Peripheral Injury Type OTHER Helpful Ind,Unique Data Element,Indicator of whether Inpatient Rehabilitation Peripheral Injury Type OTHER selected was helpful or not,Indicator of whether Inpatient Rehabilitation Peripheral Injury Type OTHER selected was helpful or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,6/4/2019,6/12/2019,0.089587525
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,7d7a0542-bbde-45a6-ac90-2f24a845963e,InpatientTherPeerMentorInd,Inpatient Therapy Peer Mentoring indicator,Unique Data Element,Indicator of whether Inpatient Therapy Peer Mentoring was selected or not,Indicator of whether Inpatient Therapy Peer Mentoring was selected or not,Alphanumeric,Single Pre-Defined Value Selected,,,,,0|1,Not Checked|Checked,,,,,6/4/2019,6/12/2019,0.042781863
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,651e0429-ba77-492d-b7c6-3a1a65cc8def,EmrgyMedclCarePrvdrTrainTyp,Emergency medical care provider training type,Common Data Element,Type of training by Emergency medical care provider.,Type of training by Emergency medical care provider.,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Medical rescue team|Military - non medic|None|Nurse|Other|Paramedic|Physician|Untrained person,Medical rescue team|Military - non medic|None|Nurse|Other|Paramedic|Physician|Untrained person,,,,Type of training by Emergency medical care provider.,4/1/2014,6/22/2017,0.024621023
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,0f7cd044-0cd1-44e2-bda9-445f1c47d5ed,SeekMedAttntInd,Seek medical attention Indicator,Unique Data Element,Indicator for seeking medical attention,Indicator for seeking medical attention,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did you seek medical attention?,6/27/2016,7/1/2016,0.02235393
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,58d2f431-47d0-401e-b88d-9219c6271337,ClincnCarePhysiatristHlpflInd,Clinician care Physiatrist care helpful indicator,Unique Data Element,Indicator of whether the Physiatrist care the subject received was helpful.,Indicator of whether the Physiatrist care the subject received was helpful.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did it help?,5/15/2019,6/12/2019,0.021001082
NdfrIntvntn,Need for Intervention,Need for internvention,"{13,8,15,2,5,12,10,14,11,4,9,6,3,7,1}","{""subdural drainage catheter"",""IR procedure"",ventriculostomy,""camino changed to ivc"",""evd placement"",""OR for trauma surgery"",OR,v/crani,""OR for craniotomy"",craniotomy,ive,intubate,craniectmy,""IR for emboli"",camino}",,definition,NdfrIntvntn,Need for internvention,1fa5d08a-5668-45e1-a3c0-e5044eb6ec0d,SpecialEd,Special Education,Unique Data Element,Special Education,Special Education,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Special Education,3/2/2021,8/2/2021,0.010881261
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,9c9db0fd-47a1-44b4-a46d-0e5810764d96,MarshallCTScore,Marshall CT Score,Common Data Element,Marshall CT Score 1-6 scale,Marshall CT Score 1-6 scale,Alphanumeric,Single Pre-Defined Value Selected,,,,,1|2|3|4|5|6|NA,"diffuse injury I  (no visible pathology) no visible intracranial pathology|diffuse injury II midline shift of 0 to 5 mm basal cisterns remain visible no high or mixed density lesions >25 cm3|diffuse injury III (swelling) midline shift of 0 to 5 mm basal cisterns compressed or completely effaced no high or mixed density lesions >25 cm3|diffuse injury IV (shift) midline shift >  5mm no high or mixed density lesions >25 cm3|evacuated mass lesion V any lesion evacuated surgically|non-evacuated mass lesion VI high or mixed density lesions >25 cm3 not surgically evacuated|Not available, Not done",,,,,8/29/2019,9/29/2021,0.7923124
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,782c3cd3-66c3-40c6-9eae-a05702c82700,MrshlCTClassCode,Marshall CT classification code,Common Data Element,Code for Marshall CT classification,Code for Marshall CT classification,Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|4|5,"Diffuse injury, NVP: Intracranial pathology not visible on CT scan|Diffuse injury: Cisterns present with shift 0-5 mm, lesions present, but no high or mixed density lesion >25 cc. May include bone fragments and foreign bodies|Diffuse injury with swelling: Cisterns compressed or absent, shift 0-5 mm, no high or mixed density lesion >25 cc|Diffuse injury with shift: Shift >5 mm, no high or mixed density lesion >25 cc.|Mass lesions: High or mixed density lesion > 25cc.",,,,Marshall CT classification code.,,7/15/2016,0.33794478
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,706b73c6-3134-40ba-be9d-d5a5bb5013cb,MurrayScore,Murray Score,Unique Data Element,Final Murray score,Final Murray score,Numeric Values,Free-Form Entry,0,4,,,,,,,,,9/21/2018,8/25/2022,0.1983256
